arqumentasiya	argumentation	psy
arqumentləşdirmə qabiliyyəti	argumentation ability	psy
art-terapiya	art therapy	psy
arteriit	arteritis	psy
arteriovenoz fistul	arteriovenous fistula	psy
arteriyanın nekrozu	arterial necrosis	psy
artrit	arthritis	psy
artropatiya	arthropathy	psy
artroz	arthrosis	psy
arxe	arche	psy
arxetip	archetype	psy
arzu	desire	psy
arzu olunan təfəkkür	wishful thinking	psy
asfiksiya	asphyxia	psy
asket	ascetic	psy
askez	asceticism	psy
asma	hanging	psy
asosial həyat tərzi	asocial lifestyle	psy
asosial tip	asocial type	psy
aspirasion pnevmoniya	aspiration pneumonia	psy
assimetriya	asymmetry	psy
assimiliyasiya	assimilation	psy
assosianist yanaşma	associationist approach	psy
assosianistik-reflektor nəzəriyyə	associative-reflex theory of knowledge acquisition	psy
assosianizm	associationism	psy
assosiasiya	association	psy
assosiasiya qanunu	law of association	psy
assosiasiyalar	associations	psy
assosiativ bağlılıq	associative link	psy
assosiativ eksperiment	associative experiment	psy
assosiativ irəliləyiş qanunu	law of associative shift	psy
assosiativ nəzəriyyə	associative theory	psy
assosiativ pozuntu	associative disorder	psy
assosiativ proseslər	associative processes	psy
assosiativ psixologiya	associationist psychology	psy
assosiativ-emotiv leksika	associative-emotive vocabulary	psy
astenik	asthenic	psy
astenik bədən quruluşu	asthenic physique	psy
astenik emosiya	asthenic emotion	psy
astenik emosiyalar	asthenic emotions	psy
astenik mentizm	asthenic mentism	psy
astenik nevroz	asthenic neurosis	psy
astenik pozuntu	asthenic disorder	psy
astenik sindrom	asthenic syndrome	psy
astenik sindromlar	asthenic syndromes	psy
astenik uşaqlar	asthenic children	psy
astenik vəziyyət	asthenic state	psy
astenik vəziyyətlər	asthenic conditions	psy
asteno-depressiv sindrom	astheno-depressive syndrome	psy
asteno-ipoxondrik sindrom	astheno-hypochondriac syndrome	psy
astenodepressiv	astheno-depressive	psy
astmatik status	status asthmaticus	psy
asılı tip şəxsiyyət pozuntusu	dependent personality disorder	psy
asılılıq sindromu	dependence syndrome	psy
asılılıq yaratmayan maddələrdən sui-istifadə	abuse of non-dependence-producing substances	psy
at quyruğu	cauda equina	psy
ataksik serebral iflic	ataxic cerebral palsy	psy
ataraksiya	ataraxia	psy
ataxiya	ataxia	psy
atdan qorxma hissi	equinophobia	psy
atelektaz	atelectasis	psy
aterosklerotik psixoz	atherosclerotic psychosis	psy
ateroskleroz	atherosclerosis	psy
atipik antipsixotiklər	atypical antipsychotics	psy
atipik depressiya	atypical depression	psy
atipik şizofreniya	atypical schizophrenia	psy
atipik əqli zəiflik	atypical dementia	psy
atom	atom	psy
atomist nəzəriyyəsi	atomistic theory	psy
atomistik konsepsiya	atomistic concept	psy
atopik astma	atopic asthma	psy
atreziya	atresia	psy
atribusiya nəzəriyyəsi	attribution theory	psy
atributiv xarakter tipləri	attributional personality types	psy
atrofik alopesiya	atrophic alopecia	psy
atropin	atropine	psy
audial hallüsinasiya	auditory hallucination	psy
aura	aura	psy
autik psixopatiya	autistic psychopathy	psy
autistik təfəkkür	autistic thinking	psy
autizm	autism	psy
autizm spekterli pozuntular	autism spectrum disorders	psy
autoanalitik psixoterapiya	autoanalytic psychotherapy	psy
autoantigenlər	autoantigens	psy
autogenik psixoterapiya	autogenic psychotherapy	psy
autoimmun patalogiya	autoimmune pathology	psy
autoimmun tireoidit	autoimmune thyroiditis	psy
autoimmun xəstəliklər	autoimmune diseases	psy
autosom dominant	autosomal dominant	psy
autosom-resessiv verilməsi	autosomal recessive inheritance	psy
autotreninq	autogenic training	psy
autotreninq texnikası	autogenic training technique	psy
averbal vasitələr	averbal means	psy
avitaminozlar	avitaminosis	psy
avtobus	bus	psy
avtomatlaşma	automatization	psy
avtonom oyanma	autonomic arousal	psy
avtonom sinir sistemi	autonomic nervous system	psy
avtonəqliyyat qəzası	road traffic accident	psy
avtoritar pedaqoji rəhbərlik üslubu	authoritarian pedagogical leadership style	psy
avtoritar ünsiyyət üslubu	authoritarian communication style	psy
avtoritar üsul	authoritarian style	psy
avtoritarlıq	authoritarianism	psy
avtosuqqestiya	autosuggestion	psy
axtarış pauzası	hesitation pause	psy
azad iradə	free will	psy
azad ruh	free spirit	psy
azad tərbiyə	free education	psy
azadlıq	freedom	psy
azadlıqdan qaçma	escape from freedom	psy
azartlı oyunlara patoloji meyl	pathological gambling	psy
açıq beyin travması	open traumatic brain injury	psy
açıq mövqe	open position	psy
açıq qapı sistemi	open-door system	psy
açıq yara	open wound	psy
ağciyər absesi	lung abscess	psy
ağciyər emboliyası	pulmonary embolism	psy
ağciyər qanaxması	pulmonary hemorrhage	psy
ağciyərin dərman mənşəli interstisial xəstəliyi	drug-induced interstitial lung disease	psy
ağciyərin qanqrena və nekrozu	gangrene and necrosis of lung	psy
ağrı	pain	psy
ağrı hissi	pain sensation	psy
ağrı həddinin dəyişməsi	pain threshold alteration	psy
ağrıkəsici vasitələr	analgesics / pain relievers	psy
ağıl	reason	psy
ağır dərəcəli depressiv epizod	severe depressive episode	psy
ağır itki sindromu	complicated grief disorder	psy
ağır kəskin respirator sindrom	severe acute respiratory syndrome (sars)	psy
ağır stresə reaksiya	reaction to severe stress	psy
ağır yük avtomobili	heavy goods vehicle (hgv)	psy
ağırlaşmış katarakta	complicated cataract	psy
ağız boşluğu dibi	floor of the mouth	psy
ağız dəhlizi	oral vestibule	psy
ağız suyu vəziləri	salivary glands	psy
ağız-udlaq	oropharynx	psy
aşağı özünüqiymətləndirmə	low self-esteem	psy
aşağı əhval-ruhiyyə	low mood	psy
aşkarlıq əlaməti	symptom of openness	psy
b-və g-dalğalar	beta and gamma waves	psy
babasil	hemorrhoids	psy
bacarıq	skill	psy
bacarıqların əsas götürüldüyü emosional intellekt modeli	ability model of emotional intelligence	psy
badamcıq	tonsil	psy
bakterial dizenteriya	bacillary dysentery	psy
bakterial infeksiya	bacterial infection	psy
bakterial meningit	bacterial meningitis	psy
baqassoz	bagassosis	psy
barmaq sorma	thumb sucking	psy
bartonellyoz	bartonellosis	psy
basqın	assault	psy
baza konsepti	basic concept	psy
baza konseptləri	basic concepts	psy
bazal hüceyrəli xərçəng	basal cell carcinoma	psy
bazar bütü	idol of the marketplace	psy
bağlılıq nəzəriyyəsi	attachment theory	psy
bağlılıq tipləri	attachment types	psy
bağırsaq daşı	coprolith	psy
bağırsaqların çevrilməsi	volvulus	psy
bağırsağın divertikulyar xəstəliyi	diverticular disease of the intestine	psy
baş ağrısı	headache	psy
baş narkoloq	chief addiction psychiatrist	psy
baş psixiatr	chief psychiatrist	psy
başürtüçüsümptomu	hood sign	psy
başın açıq yarası	open wound of head	psy
başın səthi travması	superficial injury of head	psy
bel buruluğu	tabes dorsalis	psy
benzodiazepin	benzodiazepine	psy
benzodiazepinlər	benzodiazepines	psy
beri-beri	beriberi	psy
beyin	brain	psy
beyin absesi	brain abscess	psy
beyin axını	brain drain	psy
beyin həmləsi	brainstorming	psy
beyin infarktı	cerebral infarction	psy
beyin kötüyü	brainstem	psy
beyin maddəsi	brain substance	psy
beyin qişaları	meninges	psy
beyin toxuması	brain tissue	psy
beyin travması	traumatic brain injury	psy
beyin ödemi	cerebral edema	psy
beyindaxili qansızma	intracerebral hemorrhage	psy
biheviorist	behaviorist	psy
biheviorist motor nəzəriyyəsi	behaviorist motor theory	psy
bihevioristlər	behaviorists	psy
biheviorizm	behaviorism	psy
bilik	knowledge	psy
biliklərin möhkəmləndirilməsi prinsipi	principle of durability of knowledge	psy
bilinqvizm	bilingualism	psy
biliyin davamlılığı	retention of knowledge	psy
biliyin dərinliyi	depth of knowledge	psy
biliyin dərk olunması	awareness of knowledge	psy
biliyin genişliyi	breadth of knowledge	psy
biliyin mənimsənilməsi	knowledge acquisition	psy
biliyin tamlığı	completeness of knowledge	psy
bimodal emosiyalar	bimodal emotions	psy
binokulyar görmə	binocular vision	psy
biogenetik amillər	biogenetic factors	psy
biogenetik qanun	biogenetic law	psy
biogenetik qanunlar	biogenetic laws	psy
biokimya	biochemistry	psy
biokimyəvi	biochemical	psy
biokimyəvi metod	biochemical method	psy
bioloci determinizm	biological determinism	psy
biologik müalicə	biological therapy	psy
biologiya	biology	psy
biologiya valideynlər	biological parents	psy
bioloji amil	biological factor	psy
bioloji nəzəriyyə	biological theory	psy
bioloji stress reaksiyası	biological stress response	psy
bioloji vəziyyət	biological state	psy
bioloji üsul	biological method	psy
biomexaniki pozğunluqlar	biomechanical disorders	psy
biopsixologiya	biopsychology	psy
bioqrafik metod	biographical method	psy
biotik amillər	biotic factors	psy
bipolyar pozuntu	bipolar disorder	psy
bipolyar pozuntular	bipolar disorders	psy
birbaşa tərbiyəvi təsir	direct educational impact	psy
birbaşa əlaqə sistemi	feedforward system	psy
birgə fəaliyyət	joint activity	psy
birinci dərəcəli pozuntu	primary disorder	psy
birinci siqnal sistemi	first signal system	psy
birincili artroz	primary arthrosis	psy
birincili açıqbucaqlı qlaukoma	primary open-angle glaucoma	psy
birincili biliar sirroz	primary biliary cirrhosis	psy
birincili depressiya	primary depression	psy
birincili podaqra	primary gout	psy
birincili qapalıbucaqlı qlaukoma	primary angle-closure glaucoma	psy
birləşdirici toxuma	connective tissue	psy
bissinoz	byssinosis	psy
bitki ruhu	vegetative soul	psy
blefarit	blepharitis	psy
botulizm	botulism	psy
boğma	strangulation	psy
boğulma	drowning	psy
boğulmuş yırtıq	incarcerated hernia	psy
bronx və ağ ciyərin xoşxassəli yenitörəməsi	benign neoplasm of bronchus and lung	psy
bronxit	bronchitis	psy
bronxların və ağciyərin bədxassəli yenitörəməsi	malignant neoplasm of bronchus and lung	psy
bronxoektaziya	bronchiectasis	psy
bronxolitiaz	broncholithiasis	psy
bronxopnevmoniya	bronchopneumonia	psy
bruksizm	bruxism	psy
buddizm	buddhism	psy
bulimiya	bulimia nervosa	psy
bullyoz pemfiqoid	bullous pemphigoid	psy
bullyoz pozğunluqlar	bullous disorders	psy
bulyoz epidermoliz	epidermolysis bullosa	psy
burnu qurdalama	nose picking	psy
bursit	bursitis	psy
burun arakəsməsi	nasal septum	psy
burun polipi	nasal polyp	psy
burun-udlaq	nasopharynx	psy
böhran vəziyyəti	crisis situation	psy
böhran vəziyyətləri	crisis states	psy
böyrək ləyəni	renal pelvis	psy
böyrək ləyənləri	renal pelvises	psy
böyrək mənşəli	renal origin	psy
böyrək osteodistrofiyası	renal osteodystrophy	psy
böyrək çatmamazlığı	renal failure	psy
böyrəkdaşı xəstəliyi	urolithiasis	psy
böyrəküstü vəzi	adrenal gland	psy
böyrəyin bədxassəli yenitörəməsi	malignant neoplasm of the kidney	psy
böyük ağız suyu vəziləri	major salivary glands	psy
büt	idol	psy
bəbək funksiyalarının anomaliyası	pupillary function abnormality	psy
bədii nida	literary interjection	psy
bədii tip	artistic type	psy
bədxassəli assit	malignant ascites	psy
bədxassəli melanoma	malignant melanoma	psy
bədxassəli plevra ekssudatı	malignant pleural effusion	psy
bədxassəli yenitörəmə	malignant neoplasm	psy
bədən quruluşu tipləri	body types	psy
bədən temperaturunun aşağı enməsi	hypothermia	psy
bələdləşmə	orientation	psy
bələdləşmə funksiyası	orienting function	psy
bələdləşmə sxemi	orienting scheme	psy
bələdləşmə əsasları	orienting basis	psy
bərabər paylanmış diqqət	evenly suspended attention	psy
bərpa	recall	psy
bətndaxili hipoksiya	intrauterine hypoxia	psy
cansız mexaniki qüvvələrin təsiri	exposure to inanimate mechanical forces	psy
cinsi basqın	sexual assault	psy
cinsi dimorfizm	sexual dimorphism	psy
cinsi identifikasiya	gender identification	psy
cinsi instinkt	sexual instinct	psy
cinsi instinktlər	sexual instincts	psy
cinsi münasibətlər	sexual relations	psy
cinsi yetkinlik	puberty	psy
cinsi zəiflik	sexual weakness	psy
cüzam	leprosy (hansen's disease)	psy
cəngəlmə tutmaları	convulsive seizures	psy
cərrahi müdaxilə	surgical intervention	psy
cərrahi əməliyyatlar	surgical operations	psy
cəza	punishment	psy
damaq	palate	psy
damar demensiyası	vascular dementia	psy
damar mielopatiyası	vascular myelopathy	psy
damar nəzəriyyəsi	vascular theory	psy
damarlı qişa	choroid	psy
danlaqdan qaçmaq motivi	avoidance motive	psy
danışıq	negotiation	psy
davamiyyət	duration	psy
davamlı somatoform ağrı pozğunluğu	persistent somatoform pain disorder	psy
davamlı əhval pozğunluqları	chronic mood disorders	psy
davranış	behavior	psy
davranış aktı	behavioral act	psy
davranış formaları	behavior patterns	psy
davranış komponenti	behavioral component	psy
davranış modeli	behavioral model	psy
davranış motivasiyası	behavioral motivation	psy
davranış motivləri	motives of behavior	psy
davranış normaları	behavioral norms	psy
davranış pozuntusu	conduct disorder	psy
davranış sindromları	behavioral syndromes	psy
davranış və inkişaf pediatrı	developmental-behavioral pediatrician	psy
davranışın depressiv pozğunluğu	depressive conduct disorder	psy
davranışın tənzimlənməsi	behavior regulation	psy
daxili atribusiya	internal attribution	psy
daxili azadlıq	inner freedom	psy
daxili dialoq	internal dialogue	psy
daxili fəaliyyət	internal activity	psy
daxili harmoniya	inner harmony	psy
daxili konflikt	internal conflict	psy
daxili lokus nəzarət	internal locus of control	psy
daxili nitq	inner speech	psy
daxili sabitlik	internal stability	psy
daxili təkliflər	internal propositions	psy
daxilə qəbul edilmiş maddələrin təsirindən yaranan dermatit	dermatitis due to substances taken internally	psy
deduksiya	deduction	psy
defekasiya aktı	defecation act	psy
deformasiya	deformation	psy
dehidratasiya	dehydration	psy
deizm	deism	psy
dejavü	déjà vu	psy
dekompensasiya	decompensation	psy
dekompensasiya mexanizmi	decompensation mechanism	psy
dekubital xora	pressure ulcer	psy
deliri	delirium	psy
delirioz sindrom	delirious syndrome	psy
delirioz tip	delirious type	psy
deliriyoz	delirious	psy
deliriyoz tipli düşüncə pozuntusu	delirious thought disorder	psy
demokratik idarəçilik tərzi	democratic leadership style	psy
demokratik ünsiyyət üslubu	democratic communication style	psy
demokratik üsul	democratic style	psy
dempinq-sindromu	dumping syndrome	psy
dendritlərin deformasiyası	dendritic deformation	psy
denotasiya	denotation	psy
denotativ məna	denotative meaning	psy
denotativ-siqnifikativ məna	denotative-significative meaning	psy
depakin	depakine	psy
depersonalizasiya	depersonalization	psy
depersonalizasiya-derealizasiya sindromu	depersonalization-derealization syndrome	psy
depressiv	depressive	psy
depressiv nevroz	depressive neurosis	psy
depressiv pozuntu	depressive disorder	psy
depressiv reaksiya	depressive reaction	psy
depressiv vəziyyət	depressive state	psy
depressiv xüsusiyyətlər	depressive traits	psy
depressiv əlamətlər	depressive symptoms	psy
depressiv-ipoxondriya sindromu	depressive-hypochondriac syndrome	psy
depressiv-paranoid sindrom	depressive-paranoid syndrome	psy
depressiv-paranoid tutma	depressive-paranoid episode	psy
depressiya cədvəli	hamilton depression rating scale (ham-d)	psy
depressiya ekvivalenti	depressive equivalent	psy
depressiya fonu	depressive background	psy
depressiya əlamətləri	symptoms of depression	psy
depressiyalar	depression	psy
deprivasiya	deprivation	psy
deqradasiya	degradation	psy
derealizasiya	derealization	psy
dermatit	dermatitis	psy
desentrasiya	decentration	psy
deskripsiya	description	psy
deskriptor konseptlər	descriptor concepts	psy
despotizm	despotism	psy
destruktiv formalar	destructive forms	psy
destruktiv fəaliyyət	destructive behavior	psy
destruktiv meyl	destructive tendency	psy
destruktivizm	destructivism	psy
destruktivlik	destructiveness	psy
determinasiya	determination	psy
determinasiya ənənəsi	determination tendency	psy
deterministik nəzəriyyələr	deterministic theories	psy
determinizm	determinism	psy
determinizm prinsipi	principle of determinism	psy
detoksikasiya	detoxification	psy
devian davranış	deviant behavior	psy
deyktik jestlər	deictic gestures	psy
dezadaptasiya	maladjustment	psy
dezin teqrasiya	disintegration	psy
dezinformasiya	misinformation	psy
dezinteqrativ psixoz	disintegrative psychosis	psy
dezorqanizəedici funksiya	disorganizing function	psy
diabetik artropatiya	diabetic arthropathy	psy
diabetik katarakta	diabetic cataract	psy
diabetik ketoasidoz	diabetic ketoacidosis	psy
diabetik koma	diabetic coma	psy
diabetik nefropatiya	diabetic nephropathy	psy
diabetik retinopatiya	diabetic retinopathy	psy
diafraqma yırtığı	diaphragmatic hernia	psy
diagnostika	diagnostics	psy
dialektik materializm	dialectical materialism	psy
dialektika	dialectics	psy
dialoq	dialogue	psy
diaqnostik göstəricilər	diagnostic indicators	psy
diaqnostik iş	diagnostic work	psy
diaqnostik kompetentlik	diagnostic competence	psy
diaqnostik kriterilər	diagnostic criteria	psy
diaqnostik metodika	diagnostic technique	psy
diaqnostik məlumat	diagnostic information	psy
diaqnostik tədqiqat	diagnostic study	psy
diaqnostik əhəmiyyət	diagnostic significance	psy
diaqnostik-korreksion iş	diagnostic-correctional work	psy
diaqnostika üsulu	diagnostic method	psy
diaqnoz	diagnosis	psy
diasteması	diastema	psy
didaktik funksiyalar	didactic functions	psy
didaktik prinsiplər	didactic principles	psy
didaktik ünsiyyət	didactic communication	psy
didaktika	didactics	psy
diferensial emosiya nəzəriyyəsi	differential emotions theory	psy
diferensial psixologiya	differential psychology	psy
diferensial-diaqnostik	differential diagnostic	psy
diferensiallaşdırma	differentiation	psy
diferensiallaşmış reaksiya	differentiated response	psy
differensasiya edilməmiş şizofreniya	undifferentiated schizophrenia	psy
differensial diaqnostika	differential diagnosis	psy
differensial yanaşma	differentiated approach	psy
differensial əlamət	differential feature	psy
differensiallaşdırıcı sem	differential seme	psy
differensiasiya olunmamış cüzam	indeterminate leprosy	psy
diffuz ağciyər fibrozu	diffuse pulmonary fibrosis	psy
diffuz reaksiyalar	diffuse responses	psy
difillobotrioz	diphyllobothriasis	psy
diksinmək	fright	psy
diksiya	diction	psy
diktum	dictum	psy
dil	language	psy
dil işarələri	linguistic signs	psy
dil yüyəni	lingual frenulum	psy
dil əsası	base of tongue	psy
dilaltı vəzi	sublingual gland	psy
dilin mənimsənilməsi mexanizmi	language acquisition mechanism	psy
dilçilik tipologiyası	linguistic typology	psy
dinamik psixoterapiya	dynamic psychotherapy	psy
dini inam	religious faith	psy
diplegik spastik serebral iflic	spastic diplegic cerebral palsy	psy
dipsomaniya	dipsomania	psy
diqqət	attention	psy
diqqət fəaliyyətinin pozuntusu	attention deficit hyperactivity disorder	psy
diqqət çatmamazlığı	attention deficit	psy
diqqətin cəlb olunması	attention seeking	psy
diqqətin cəmləyə bilmə qabiliyyətinin enməsi	impaired concentration	psy
diqqətin davamsızlığı	attention instability	psy
diqqətin durğunluğu	attention rigidity	psy
diqqətin ləngiməsi	attention slowness	psy
diqqətin mərkəzləşməsi	attention concentration	psy
diqqətin pozuntusu	attention disorder	psy
diqqətin seçiciliyi	selective attention	psy
diqqətin yayınması	distractibility	psy
diqqətin zəifləməsi	attention decrement	psy
diri doğulmuş uşaq	live-born infant	psy
diridoğulma	live birth	psy
dishidroz	dyshidrosis	psy
dishormonal tip ailə tərbiyəsi	disharmonious family upbringing type	psy
dishormonal ur	dyshormonal goiter	psy
diskalkuliya	dyscalculia	psy
diskinetik serebral iflic	dyskinetic cerebral palsy	psy
diskret emosiyalar	discrete emotions	psy
diskriminasiya	discrimination	psy
diskussiya	discussion	psy
disleksiya	dyslexia	psy
dismeqalopsiya	dysmegalopsia	psy
dismnestik	dysmnesic	psy
dismorfobiya	dysmorphophobia	psy
dismorfofobiyanın sayıqlama forması	delusional dysmorphophobia	psy
dispanser	dispensary	psy
dispanser müşahidəsi	dispensary observation	psy
displaziya	dysplasia	psy
dispraksiya	dyspraxia	psy
dissertasiya	dissertation	psy
dissit	discitis	psy
dissonans	dissonance	psy
dissosial tip şəxsiyyət pozuntuları	dissocial personality disorders	psy
dissosial şəxsiyyət pozuntusu	dissocial personality disorder	psy
dissosiativ amneziya	dissociative amnesia	psy
dissosiativ anesteziya	dissociative anesthesia	psy
dissosiativ fuqa	dissociative fugue	psy
dissosiativ konversiv pozuntular	dissociative conversion disorders	psy
dissosiativ motor pozuntular	dissociative motor disorders	psy
dissosiativ pozuntu	dissociative disorder	psy
dissosiativ pozuntular	dissociative disorders	psy
dissosiativ qıcolmalar	dissociative convulsions	psy
dissosiativ-konversiv sindrom	dissociative-conversion syndrome	psy
distress	distress	psy
disxarmoniya	disharmony	psy
divararalığının bədxassəli yenitörəməsi	malignant neoplasm of mediastinum	psy
divertikulyar xəstəlik	diverticular disease	psy
dixotomik təsnifat	dichotomous classification	psy
diyarpatolojiya	dyspareunia	psy
dizigot əkizlər	dizygotic twins	psy
diznoya	dysnoia	psy
dizritmiya	dysrhythmia	psy
diş əti	gingiva	psy
dofamin	dopamine	psy
doktorluq dissertasiyası	doctoral dissertation	psy
doktorluq dərəcəsi	doctoral degree	psy
dolayısı tərbiyəvi təsir	indirect educational impact	psy
dolayısıyla möhkəmləndirmə nəzəriyyəsi	vicarious reinforcement theory	psy
doldurulmuş kommuniksiya sistemi	charged communication system	psy
dolğunlar	long-stay institutions (for the mentally ill)	psy
dominant	dominant	psy
dominant məna	dominant meaning	psy
dominant ocaq	dominant focus	psy
dominant tələbat	dominant need	psy
dominantlıq kəsb edən keyfiyyətlər	dominant qualities	psy
donma	frostbite	psy
dopamin reseptorları	dopamine receptors	psy
doqmatizm	dogmatism	psy
dovşandodaq	cleft lip	psy
doza	dose	psy
doğum travması	birth trauma	psy
drayv	drive	psy
drayv reduksiyası	drive reduction	psy
drayv reduksiyası nəzəriyyəsi	drive reduction theory	psy
dressuru	conditioning / training (in animal/human behavior)	psy
dromomaniya	dromomania	psy
dualizm	dualism	psy
durğu işarəsi	punctuation mark	psy
duyğu	sensation	psy
duyğuların emosional tonu	emotional tone of sensations	psy
duyğuların hissi tonu	affective tone of emotions	psy
dölün zədələnməsi	fetal injury	psy
dörd xeyirxah həqiqətlər	four noble truths	psy
dördrəqəmli rubrika	four-character category	psy
dördrəqəmli rubrikalar	four-digit rubrics	psy
dövlət standartları	state standards	psy
dövri psixoz	circular psychosis	psy
dövri şizofreniya	circular schizophrenia	psy
dövrləşmə	periodization	psy
dözümlülük	tolerance	psy
dözümlülük qabiliyyəti	tolerance ability	psy
döş qəfəsi	thorax	psy
dünyagörüşü	worldview	psy
dürüst əhval-ruhiyyə	genuine mood	psy
düyünlü trixoreksis	trichorrhexis nodosa	psy
düz bel sindromu	flat back syndrome	psy
düzgün olmayan konflikt	misattributed conflict	psy
düşmənçilik hissi	hostility	psy
düşüncənin alaqaranlıq pozulması	twilight state of consciousness	psy
düşünmədən öyrənmə	rote learning	psy
düşünərək öyrənmə	meaningful learning	psy
dırnaqları dişləmə	nail biting	psy
dəhşət	terror	psy
dəmir defisitli anemiya	iron deficiency anemia	psy
dəqiqləşdirilməmiş malyariya	unspecified malaria	psy
dəqiqləşdirilməmiş təmas dermatiti	unspecified contact dermatitis	psy
dəqiqləşdirilməmiş şəxsiyyət pozğunluğu	unspecified personality disorder	psy
dəri musinozu	cutaneous mucinosis	psy
dəri-qalvanik reaksiyası	galvanic skin response	psy
dərinin atrofik zədələnmələri	atrophic skin lesions	psy
dərinin generalizə olunmuş səpməsi	generalized skin rash	psy
dərinin lokalizə olunmuş səpməsi	localized skin rash	psy
dərinin melanoması	cutaneous melanoma	psy
dərinlik psixologiyası	depth psychology	psy
dərk etmə	comprehension	psy
dərk olunmayan tərbiyəvi qarşılıqlı təsir	unconscious educational interaction	psy
dərk olunmuş tərbiyəvi qarşılıqlı təsir	conscious educational interaction	psy
dərkedilmə sxemi	perceptual schema	psy
dərketmə	cognition	psy
dərketmə fəaliyyət təcrübəsi	cognitive experience	psy
dərketmə əsasında öyrənmə modeli	understanding-based learning model	psy
dərketməyönümlü model	cognitively oriented model	psy
dərkolunma strukturu	perceptual structure	psy
dərman podaqrası	drug-induced gout	psy
dərman vasitəsi	medication	psy
dərs bilikləri	academic knowledge	psy
dərs situasiyası	learning situation	psy
dərs vərdişləri inkişafının spesifik pozğunluqları	specific developmental disorders of scholastic skills	psy
dərsin infrastrukturu	lesson infrastructure	psy
dəyirmi masa	round table	psy
dəyərlər oriyentasiyası	value orientation	psy
dəyərsizlik hissi	inferiority feeling	psy
effekt	effect	psy
effektiv kommunikasiya sistemi	effective communication system	psy
efferent impulslar	efferent impulses	psy
egoistik suisid	egoistic suicide	psy
ehkam	dogma	psy
ehtimal proqnozlaşdırma	probabilistic forecasting	psy
ehtiras	passion	psy
ehtiraslar	passions	psy
ehtiyat rubrikaları	reserve rubrics	psy
ehtiyatkarlıq	caution	psy
ekizlər metodu	twin method	psy
eklampsiya	eclampsia	psy
eklektizm	eclecticism	psy
ekonom epidemik ensefaliti	epidemic encephalitis lethargica (von economo disease)	psy
eksfoliativ dermatit	exfoliative dermatitis	psy
eksperiment	experiment	psy
eksperimental didaktika	experimental didactics	psy
eksperimental laboratoriya	experimental laboratory	psy
eksperimental metod	experimental method	psy
eksperimental nevroz	experimental neurosis	psy
eksperimental psixologiya	experimental psychology	psy
eksperimental psixologiya laboratoriyası	experimental psychology laboratory	psy
eksperimental qrup	experimental group	psy
eksperimental tədqiqat	experimental study	psy
eksperimental-genetik metod	experimental-genetic method	psy
ekspertiza	expertise / assessment	psy
eksplisit məna	explicit meaning	psy
ekspress şərait	expressive condition	psy
ekspressiv davranış	expressive behavior	psy
ekspressiv diskurs	expressive discourse	psy
ekspressiv inkar	expressive negation	psy
ekspressiv komponent	expressive component	psy
ekspressiv leksik məna	expressive lexical meaning	psy
ekspressiv müqayisə quruluşu	expressive comparative construction	psy
ekspressiv səviyyə	expressive level	psy
ekspressiv təhrik	expressive urging	psy
ekspressiv təsdiq	expressive affirmation	psy
ekspressiv vahidlər	expressive units	psy
ekspressiv verbal etalonlar	expressive verbal standards	psy
ekspressiv zənginləşdirmə	expressive enrichment	psy
ekspressiv əlamət	expressive sign	psy
ekspressiv əlamətlər	expressive signs	psy
ekspressivlər	expressives	psy
ekspressiya	expression	psy
ekstaz	ecstasy	psy
eksteriorizasiya	exteriorization	psy
ekstradural qansızma	epidural hemorrhage	psy
ekstralinqvistik amil	extralinguistic factor	psy
ekstralinqvistik amillər	extralinguistic factors	psy
ekstralinqvistik informasiya	extralinguistic information	psy
ekstrapiramid pozuntular	extrapyramidal symptoms	psy
ekstremal idman növləri	extreme sports	psy
ekstrovert	extravert	psy
eksudativ otit	otitis media with effusion	psy
ektopik hamiləlik	ectopic pregnancy	psy
ektopik toxumanın bədxassəli yenitörəmələri	malignant neoplasms of ectopic tissue	psy
ekumenizm	ecumenism	psy
ekvipotensial konsepsiya	equipotentiality concept	psy
ekzema	eczema	psy
ekzistensialit fəlsəfi məktəb	existential philosophical school	psy
ekzogen	exogenous	psy
ekzogen allergik astma	extrinsic allergic asthma	psy
ekzogen tipik psixi reaksiyalar	exogenous typical mental reactions	psy
ekzogen-patogenetik amillər	exogenous pathogenetic factors	psy
ekzopsixi sahə	exopsychic sphere	psy
ekzotropiya	exotropia	psy
elektrik aktivliyi	electrical activity	psy
elektrik cərəyanı ilə müalicə	electroconvulsive therapy	psy
elektrik yuxu müalicəsi	electrosleep therapy	psy
elektroensefaloqrafik dalğalar	electroencephalographic waves	psy
elektroensefaloqrafik tədqiqat	electroencephalographic study	psy
elektroensefaloqrafiya	electroencephalography	psy
elektroensefaloqramma	electroencephalogram	psy
elektromioqrafik metod	electromyographic method	psy
elektron mikroskopiya	electron microscopy	psy
elektrostimulyasiya	electrical stimulation	psy
elementarizm	elementarism	psy
ellinizm	hellenism	psy
elliptik konstruksiyalı nida cümlələri	elliptical exclamatory sentences	psy
elliptik nida cümlələri	elliptical interjectional sentences	psy
elm	science	psy
elmi anlayış	scientific concept	psy
elmi anlayışlar	scientific concepts	psy
elmi bilik	scientific knowledge	psy
elmi jurnal	scientific journal	psy
elmi pozitivizm	scientific positivism	psy
elmi psixologiya	scientific psychology	psy
elmi tədqiqat	scientific research	psy
elmi yanaşma	scientific approach	psy
